Gesture,Subject,Repetition,Trial,TTPosition,PTPosition,UltPosition,PositionDiff,Duration,ClicksNumber,C1T,C1I,C2T,C2I,C3T,C3I,C4T,C4I,C5T,C5I,C6T,C6I,C7T,C7I,C8T,C8I,C9T,C9I,C10T,C10I,C11T,C11I,C12T,C12I,C13T,C13I,C14T,C14I,C15T,C15I,C16T,C16I,C17T,C17I,C18T,C18I,C19T,C19I,C20T,C20I,C21T,C21I,C22T,C22I,C23T,C23I,C24T,C24I,C25T,C25I,C26T,C26I,C27T,C27I,C28T,C28I,C29T,C29I,C30T,C30I,C31T,C31I,C32T,C32I,C33T,C33I,C34T,C34I,C35T,C35I,C36T,C36I,C37T,C37I,C38T,C38I,C39T,C39I,C40T,C40I,C41T,C41I,C42T,C42I,C43T,C43I,C44T,C44I,C45T,C45I,C46T,C46I,C47T,C47I,C48T,C48I,C49T,C49I,C50T,C50I
0,5,2,16,4,2,3,-1,5.6251,5,0,2,1.1455,1,4.2332,2,4.5935,3,5.1207,4,5.6251,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,17,10,2,10,0,3.7363,10,0,2,0.7121,1,1.4316,2,1.6716,3,1.9119,4,2.207,5,2.4471,6,2.6869,7,2.9268,8,3.1669,9,3.7363,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,18,12,1,10,-2,2.6556,9,0,1,0.5517,2,0.8232,3,1.0715,4,1.3276,5,1.5837,6,1.8571,7,2.1288,8,2.3849,9,2.6556,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,19,6,17,5,-1,6.6719,14,0,17,0.577,18,1.5284,17,1.7791,16,2.0294,15,2.2797,14,2.6485,13,2.8986,12,3.1489,11,3.6482,10,4.5843,9,5.2969,8,6.0889,7,6.3843,6,6.6719,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,20,8,17,9,1,3.3199,8,0,17,1.0328,16,1.283,15,1.5332,14,1.8956,13,2.1458,12,2.3978,11,2.7749,10,3.3199,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,21,3,18,9,6,3.7449,9,0,18,1.1204,17,1.3721,16,1.6221,15,1.9369,14,2.1868,13,2.5124,12,2.7627,11,3.0129,10,3.7449,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,22,7,1,6,-1,4.1849,7,0,1,1.1445,2,1.4174,3,1.7284,4,2.1283,5,3.0333,6,3.7438,7,4.1849,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,23,15,2,13,-2,3.9364,11,0,2,1.0002,3,1.2403,4,1.4802,5,1.8396,6,2.0797,7,2.3205,8,2.5607,9,2.8109,10,3.0609,11,3.3507,12,3.9364,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,24,11,18,10,-1,3.208,8,0,18,1.0168,17,1.2797,16,1.5347,15,1.8166,14,2.0871,13,2.3919,12,2.6557,11,3.208,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,25,3,2,1,-2,3.0244,1,0,2,3.0244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,26,5,2,4,-1,4.6783,8,0,2,0.6719,1,1.6313,2,1.8713,3,2.1112,4,2.3751,5,3.4882,6,4.1352,5,4.6783,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,27,10,18,13,3,2.9594,5,0,18,1.8465,17,2.097,16,2.3684,15,2.6643,14,2.9594,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,28,12,17,13,1,4.4477,10,0,17,0.6718,18,1.377,17,1.6271,16,1.8772,15,2.2136,14,2.4638,13,2.7137,12,3.5033,11,4.0324,12,4.4477,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,29,5,17,10,5,2.5672,7,0,17,0.7259,16,0.9765,15,1.227,14,1.4775,13,1.7278,12,1.9786,11,2.5672,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,30,9,1,9,0,3.5997,8,0,1,1.0557,2,1.2957,3,1.5359,4,1.8955,5,2.2323,6,2.5673,7,3.0388,8,3.5997,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,31,13,18,13,0,6.6466,9,0,18,2.2775,17,2.5276,16,2.8783,15,3.1896,14,4.6699,13,5.174,12,5.7343,11,6.1828,12,6.6466,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,32,7,2,7,0,7.0819,11,0,2,1.3842,1,2.4016,2,2.6575,3,2.9124,4,3.1933,5,3.4491,6,3.7134,7,4.0015,8,5.0405,9,6.7149,8,7.0819,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,33,16,1,7,-9,2.8399,6,0,1,0.8896,2,1.4085,3,1.6801,4,2.0168,5,2.2961,6,2.8399,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,34,15,1,12,-3,8.5193,15,0,1,1.791,2,2.0311,3,2.2733,4,2.5132,5,2.7532,6,2.9933,7,3.2336,8,3.4738,9,4,10,4.577,11,5.3756,12,6.5442,11,7.528,12,7.9356,13,8.5193,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,35,10,1,15,5,7.9616,14,0,1,2.319,2,2.559,3,2.799,4,3.0389,5,3.2789,6,3.5189,7,3.7692,8,4.1201,9,4.5125,10,5.0008,11,5.5769,12,6.0893,13,6.913,14,7.9616,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,36,10,17,11,1,10.1509,16,0,17,0.7847,18,2.0404,17,2.4071,16,3.1121,15,3.6797,14,4.3676,13,5.007,12,5.7681,11,6.2782,10,6.9353,9,7.5999,8,8.1903,7,8.7303,8,9.1274,9,9.719,10,10.1509,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,37,13,2,9,-4,6.8792,9,0,2,3.4312,1,4.4862,2,4.7667,3,5.007,4,5.247,5,5.4874,6,5.8225,7,6.414,8,6.8792,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,38,8,1,10,2,3.5003,9,0,1,0.6267,2,0.8665,3,1.2034,4,1.4433,5,1.7075,6,2.0039,7,2.3942,8,2.9555,9,3.5003,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,39,13,17,11,-2,6.537,10,0,17,0.9366,16,1.2399,15,1.5439,14,1.9276,13,2.3287,12,3.0316,11,4.0393,10,5.0083,11,5.544,12,6.537,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,40,14,1,7,-7,4.4006,6,0,1,2.0409,2,2.5612,3,3.1129,4,3.6081,5,4.0484,6,4.4006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,41,3,1,3,0,2.3524,2,0,1,1.8651,2,2.3524,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,42,14,17,13,-1,2.4174,4,0,17,1.1129,16,1.4811,15,1.9199,14,2.4174,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,43,5,18,8,3,3.8219,10,0,18,1.159,17,1.409,16,1.7741,15,2.0243,14,2.2744,13,2.6465,12,2.8971,11,3.147,10,3.3973,9,3.8219,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,44,6,1,5,-1,6.3912,10,0,1,2.8398,2,3.2643,3,3.6167,4,3.8949,5,4.3108,6,4.744,5,4.9843,4,5.2642,3,5.9201,4,6.3912,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,45,7,18,9,2,6.0397,9,0,18,1.2232,17,1.8632,16,2.544,15,3.1033,14,3.6079,13,4.0707,12,4.4246,11,4.8711,10,6.0397,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,46,7,17,5,-2,9.2555,14,0,17,1.2963,16,1.7273,15,2.0072,14,2.3987,13,2.9687,12,3.3672,11,4.0236,10,4.7117000000000004,9,5.4402,8,6.1189,7,6.8791,6,7.7762,5,8.6156,4,9.2555,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,47,11,17,14,3,2.1202,3,0,17,0.976,16,1.5523,15,2.1202,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,48,6,18,6,0,7.9435,14,0,18,0.873,17,1.1232,16,1.3733,15,1.6232,14,2.0015,13,2.2514,12,2.5207,11,3.2811,10,3.8471,9,4.4344,8,4.9445,7,5.5372,6,7.1052,5,7.9435,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,49,9,17,5,-4,6.7205,12,0,17,0.8875,16,1.2011,15,1.486,14,1.8489,13,2.1678,12,2.5756,11,2.9924,10,3.5681,9,4.1284,8,4.8234,7,5.7999,6,6.7205,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,50,11,1,11,0,4.4229,10,0,1,1.456,2,1.696,3,2.0159,4,2.2559,5,2.6075,6,2.8476,7,3.0875,8,3.3275,9,3.8723,10,4.4229,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,51,16,17,15,-1,3.486,4,0,17,1.296,16,1.9829,15,2.5745,16,3.486,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,52,14,2,7,-7,5.5196,7,0,2,2.6493,1,4.232,2,4.5437,3,4.7995,4,5.0397,5,5.2796,6,5.5196,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,53,14,18,9,-5,3.1108,9,0,18,0.7191,17,0.9695,16,1.2195,15,1.479,14,1.7292,13,1.9827,12,2.2328,11,2.5115,10,3.1108,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,54,5,1,6,1,3.2005,5,0,1,1.8094,2,2.0559,3,2.4891,4,2.881,5,3.2005,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,55,15,18,15,0,3.0663,3,0,18,2.0325,17,2.5047,16,3.0663,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,56,16,2,11,-5,4.8149,11,0,2,0.7362,1,1.8152,2,2.0552,3,2.3905,4,2.6306,5,2.8706,6,3.1513,7,3.3916,8,3.6315,9,4.24,10,4.8149,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,1,9,2,14,5,9.624,20,0,2,0.5605,3,0.8004,4,1.2154,5,1.4557,6,1.6958,7,1.9359,8,2.176,9,2.4263,10,2.6765,11,3.161,12,3.4111,13,3.7515,14,4.6473,15,6.1522,16,6.5758,17,6.8257,18,7.8409,17,8.792,16,9.0487,15,9.624,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,2,10,17,11,1,6.5689,14,0,17,0.9766,16,1.368,15,1.7842,14,2.0566,15,2.3998,16,2.65,17,2.9515,18,3.9593,17,4.216,16,4.4965,15,4.832,14,5.3531,13,5.9929,12,6.5689,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,3,15,18,13,-2,2.8636,5,0,18,1.2307,17,1.5833,16,1.9122,15,2.3183,14,2.8636,13,2.0071,8,2.3041,9,2.5592,10,2.9434,11,3.6161,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,4,7,17,9,2,5.6396,12,0,17,0.5369,18,1.6971,17,1.9471,16,2.1971,15,2.4631,14,2.7132,13,2.9633,12,3.2324,11,3.5912,10,4.0642,9,4.4087,8,5.6396,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,5,5,17,7,2,3.8242,10,0,17,0.4967,16,0.7468,15,1.0081,14,1.2583,13,1.5117,12,1.762,11,2.0121000000000002,10,2.2801,9,2.7205,8,3.8242,7,4.1603,11,4.465,12,4.7765,13,5.2324,14,5.824,15,7.0966,16,7.9837,15,8.52,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,6,16,1,16,0,4.2468,15,0,1,0.5273,2,0.7674,3,1.0076,4,1.2474,5,1.4874,6,1.7273,7,1.9993,8,2.264,9,2.5189,10,2.7691,11,3.0227,12,3.2727,13,3.5229,14,3.7999,15,4.2468,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,7,15,1,14,-1,5.3677,13,0,1,1.0081,2,1.2482,3,1.4884,4,1.8157,5,2.0559,6,2.4796,7,2.7197,8,3.0006,9,3.2509,10,3.5043,11,4.1842,12,4.4407,13,5.3677,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,8,14,17,17,3,5.5354,4,0,17,1.76,18,3.2801,17,3.8395,16,5.5354,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,9,8,18,9,1,6.2713,15,0,18,0.7281,17,1.0067,16,1.6069,15,1.878,16,2.2155,17,2.4667,18,3.5021,17,3.7522,16,4.2228,15,4.478,14,4.7983,13,5.1265,12,5.3766,11,5.6551,10,6.2713,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,10,3,2,1,-2,4.0632,1,0,2,4.0632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,11,16,2,15,-1,3.9367,13,0,2,0.648,3,0.9916,4,1.2399,5,1.528,6,1.7761,7,2.0165,8,2.2647,9,2.5285,10,2.7787,11,3.029,12,3.279,13,3.5294,14,3.9367,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,12,8,17,8,0,5.1121,11,0,17,0.9918,18,1.7527,17,2.0172,16,2.2804,15,2.5307,14,2.781,13,3.0407,12,3.2958,11,3.5462,10,3.8963,9,5.1121,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,13,3,1,1,-2,3.6076,2,0,1,2.9911,2,3.6076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
